2021-06-05 22:39:54,015 INFO [main] o.h.d.Dialect [Dialect.java:175] HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL10Dialect
2021-06-05 22:39:55,729 INFO [main] o.h.o.c.access [DdlTransactionIsolatorNonJtaImpl.java:48] HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@57efc6fd] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2021-06-05 22:39:55,836 INFO [main] o.h.o.c.access [DdlTransactionIsolatorNonJtaImpl.java:48] HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@7e7e962d] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2021-06-05 22:39:56,023 INFO [main] o.h.t.s.i.SchemaCreatorImpl [AbstractScriptSourceInput.java:33] HHH000476: Executing import script 'file:/D:/NIX-4%20(copy%20for%20develop)/unit_13_jpa_hibernate/university-data-access/target/classes/import.sql'
2021-06-05 22:39:56,086 INFO [main] o.h.e.t.j.p.i.JtaPlatformInitiator [JtaPlatformInitiator.java:52] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2021-06-05 22:39:56,228 INFO [main] c.a.h.Run [Run.java:23] Creating database and start linking teachers and groups
2021-06-05 22:39:56,542 INFO [main] c.a.h.Run [Run.java:26] Create links between teachers and groups
2021-06-05 22:39:56,558 INFO [main] c.a.h.Run [Run.java:32] Start finding the nearest lesson group for student with id: 2
2021-06-05 22:39:56,636 INFO [main] c.a.h.Run [Run.java:35] The nearest lesson group for student with id: 2 is
NearLesson{id=2,
teacher=Misha Misha,
topic=OOP,
date=2021-06-15,
time=14:00,
group=nix-4,
course=java}
2021-06-05 22:39:56,636 INFO [main] c.a.h.Run [Run.java:41] Start finding the best group of teacher with id: 2
2021-06-05 22:39:56,653 INFO [main] c.a.h.Run [Run.java:44] The best group of teacher with id: 2 is nix-4
2021-06-05 22:39:56,653 INFO [main] o.h.o.c.pooling [DriverManagerConnectionProviderImpl.java:502] HHH10001008: Cleaning up connection pool [jdbc:postgresql://localhost:5432/programingDB]
2021-06-05 22:42:37,947 INFO [main] o.h.Version [Version.java:44] HHH000412: Hibernate ORM core version 5.5.0.Final
2021-06-05 22:42:38,966 INFO [main] o.h.a.c.Version [JavaReflectionManager.java:56] HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2021-06-05 22:42:39,638 WARN [main] o.h.o.c.pooling [DriverManagerConnectionProviderImpl.java:72] HHH10001002: Using Hibernate built-in connection pool (not for production use!)
2021-06-05 22:42:39,669 INFO [main] o.h.o.c.pooling [DriverManagerConnectionProviderImpl.java:115] HHH10001005: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://localhost:5432/programingDB]
2021-06-05 22:42:39,669 INFO [main] o.h.o.c.pooling [DriverManagerConnectionProviderImpl.java:124] HHH10001001: Connection properties: {password=****, user=lucy}
2021-06-05 22:42:39,669 INFO [main] o.h.o.c.pooling [DriverManagerConnectionProviderImpl.java:129] HHH10001003: Autocommit mode: false
2021-06-05 22:42:39,685 INFO [main] o.h.e.j.c.i.DriverManagerConnectionProviderImpl [DriverManagerConnectionProviderImpl.java:274] HHH000115: Hibernate connection pool size: 20 (min=1)
2021-06-05 22:42:40,150 INFO [main] o.h.d.Dialect [Dialect.java:175] HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL10Dialect
2021-06-05 22:42:41,755 INFO [main] o.h.o.c.access [DdlTransactionIsolatorNonJtaImpl.java:48] HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@4207852d] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2021-06-05 22:42:41,887 INFO [main] o.h.o.c.access [DdlTransactionIsolatorNonJtaImpl.java:48] HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@6dee8ae6] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2021-06-05 22:42:42,074 INFO [main] o.h.t.s.i.SchemaCreatorImpl [AbstractScriptSourceInput.java:33] HHH000476: Executing import script 'file:/D:/NIX-4%20(copy%20for%20develop)/unit_13_jpa_hibernate/university-data-access/target/classes/import.sql'
2021-06-05 22:42:42,137 INFO [main] o.h.e.t.j.p.i.JtaPlatformInitiator [JtaPlatformInitiator.java:52] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2021-06-05 22:42:42,263 INFO [main] c.a.h.Run [Run.java:23] Creating database and start linking teachers and groups
2021-06-05 22:42:42,556 INFO [main] c.a.h.Run [Run.java:26] Create links between teachers and groups
2021-06-05 22:42:42,571 INFO [main] c.a.h.Run [Run.java:32] Start finding the nearest lesson group for student with id: 2
2021-06-05 22:42:42,634 INFO [main] c.a.h.Run [Run.java:35] The nearest lesson group for student with id: 2 is
NearLesson{id=2,
teacher=Misha Misha,
topic=OOP,
date=2021-06-15,
time=15:00,
group=nix-4,
course=java}
2021-06-05 22:42:42,634 INFO [main] c.a.h.Run [Run.java:41] Start finding the best group of teacher with id: 2
2021-06-05 22:42:42,649 INFO [main] c.a.h.Run [Run.java:44] The best group of teacher with id: 2 is nix-4
2021-06-05 22:42:42,649 INFO [main] o.h.o.c.pooling [DriverManagerConnectionProviderImpl.java:502] HHH10001008: Cleaning up connection pool [jdbc:postgresql://localhost:5432/programingDB]
2021-06-05 22:57:19,717 INFO [main] o.h.Version [Version.java:44] HHH000412: Hibernate ORM core version 5.5.0.Final
2021-06-05 22:57:20,358 INFO [main] o.h.a.c.Version [JavaReflectionManager.java:56] HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2021-06-05 22:57:20,806 WARN [main] o.h.o.c.pooling [DriverManagerConnectionProviderImpl.java:72] HHH10001002: Using Hibernate built-in connection pool (not for production use!)
2021-06-05 22:57:20,822 INFO [main] o.h.o.c.pooling [DriverManagerConnectionProviderImpl.java:115] HHH10001005: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://localhost:5432/programingDB]
2021-06-05 22:57:20,822 INFO [main] o.h.o.c.pooling [DriverManagerConnectionProviderImpl.java:124] HHH10001001: Connection properties: {password=****, user=lucy}
2021-06-05 22:57:20,822 INFO [main] o.h.o.c.pooling [DriverManagerConnectionProviderImpl.java:129] HHH10001003: Autocommit mode: false
2021-06-05 22:57:20,822 INFO [main] o.h.e.j.c.i.DriverManagerConnectionProviderImpl [DriverManagerConnectionProviderImpl.java:274] HHH000115: Hibernate connection pool size: 20 (min=1)
2021-06-05 22:57:21,134 INFO [main] o.h.d.Dialect [Dialect.java:175] HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL10Dialect
2021-06-05 22:57:22,213 INFO [main] o.h.o.c.access [DdlTransactionIsolatorNonJtaImpl.java:48] HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@3a401749] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2021-06-05 22:57:22,291 INFO [main] o.h.o.c.access [DdlTransactionIsolatorNonJtaImpl.java:48] HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@214beff9] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2021-06-05 22:57:22,400 INFO [main] o.h.t.s.i.SchemaCreatorImpl [AbstractScriptSourceInput.java:33] HHH000476: Executing import script 'file:/D:/NIX-4%20(copy%20for%20develop)/unit_13_jpa_hibernate/university-data-access/target/classes/import.sql'
2021-06-05 22:57:22,432 INFO [main] o.h.e.t.j.p.i.JtaPlatformInitiator [JtaPlatformInitiator.java:52] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2021-06-05 22:57:22,525 INFO [main] c.a.h.Run [Run.java:23] Creating database and start linking teachers and groups
2021-06-05 22:57:22,728 INFO [main] c.a.h.Run [Run.java:26] Create links between teachers and groups
2021-06-05 22:57:22,728 INFO [main] c.a.h.Run [Run.java:32] Start finding the nearest lesson group for student with id: 2
2021-06-05 22:57:22,791 INFO [main] c.a.h.Run [Run.java:35] The nearest lesson group for student with id: 2 is
NearLesson{id=2,
teacher=Misha Misha,
topic=OOP,
date=2021-06-15,
time=15:00,
group=nix-4,
course=java}
2021-06-05 22:57:22,791 INFO [main] c.a.h.Run [Run.java:41] Start finding the best group of teacher with id: 2
2021-06-05 22:57:22,791 INFO [main] c.a.h.Run [Run.java:44] The best group of teacher with id: 2 is nix-4
2021-06-05 22:57:22,791 INFO [main] o.h.o.c.pooling [DriverManagerConnectionProviderImpl.java:502] HHH10001008: Cleaning up connection pool [jdbc:postgresql://localhost:5432/programingDB]
2021-06-05 23:40:27,608 INFO [main] o.h.Version [Version.java:44] HHH000412: Hibernate ORM core version 5.5.0.Final
2021-06-05 23:40:28,209 INFO [main] o.h.a.c.Version [JavaReflectionManager.java:56] HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2021-06-05 23:40:28,617 WARN [main] o.h.o.c.pooling [DriverManagerConnectionProviderImpl.java:72] HHH10001002: Using Hibernate built-in connection pool (not for production use!)
2021-06-05 23:40:28,617 INFO [main] o.h.o.c.pooling [DriverManagerConnectionProviderImpl.java:115] HHH10001005: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://localhost:5432/programingDB]
2021-06-05 23:40:28,617 INFO [main] o.h.o.c.pooling [DriverManagerConnectionProviderImpl.java:124] HHH10001001: Connection properties: {password=****, user=lucy}
2021-06-05 23:40:28,617 INFO [main] o.h.o.c.pooling [DriverManagerConnectionProviderImpl.java:129] HHH10001003: Autocommit mode: false
2021-06-05 23:40:28,633 INFO [main] o.h.e.j.c.i.DriverManagerConnectionProviderImpl [DriverManagerConnectionProviderImpl.java:274] HHH000115: Hibernate connection pool size: 20 (min=1)
2021-06-05 23:40:28,890 INFO [main] o.h.d.Dialect [Dialect.java:175] HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL10Dialect
2021-06-05 23:40:29,844 INFO [main] o.h.o.c.access [DdlTransactionIsolatorNonJtaImpl.java:48] HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@4dad0eed] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2021-06-05 23:40:29,912 INFO [main] o.h.o.c.access [DdlTransactionIsolatorNonJtaImpl.java:48] HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@9dada78] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2021-06-05 23:40:30,006 INFO [main] o.h.t.s.i.SchemaCreatorImpl [AbstractScriptSourceInput.java:33] HHH000476: Executing import script 'file:/D:/NIX-4%20(copy%20for%20develop)/unit_13_jpa_hibernate/university-data-access/target/classes/import.sql'
2021-06-05 23:40:30,037 INFO [main] o.h.e.t.j.p.i.JtaPlatformInitiator [JtaPlatformInitiator.java:52] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2021-06-05 23:40:30,115 INFO [main] c.a.h.Run [Run.java:23] Creating database and start linking teachers and groups
2021-06-05 23:40:30,293 INFO [main] c.a.h.Run [Run.java:26] Create links between teachers and groups
2021-06-05 23:40:30,293 INFO [main] c.a.h.Run [Run.java:32] Start finding the nearest lesson group for student with id: 2
2021-06-05 23:40:30,335 INFO [main] c.a.h.Run [Run.java:35] The nearest lesson group for student with id: 2 is
NearLesson{id=2,
teacher=Misha Misha,
topic=OOP,
date=2021-06-15,
time=15:00,
group=nix-4,
course=java}
2021-06-05 23:40:30,336 INFO [main] c.a.h.Run [Run.java:41] Start finding the best group of teacher with id: 2
2021-06-05 23:40:30,348 INFO [main] c.a.h.Run [Run.java:44] The best group of teacher with id: 2 is nix-4
2021-06-05 23:40:30,350 INFO [main] o.h.o.c.pooling [DriverManagerConnectionProviderImpl.java:502] HHH10001008: Cleaning up connection pool [jdbc:postgresql://localhost:5432/programingDB]
2021-06-06 01:30:09,472 INFO [main] o.h.Version [Version.java:44] HHH000412: Hibernate ORM core version 5.5.0.Final
2021-06-06 01:30:10,194 INFO [main] o.h.a.c.Version [JavaReflectionManager.java:56] HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2021-06-06 01:30:10,642 WARN [main] o.h.o.c.pooling [DriverManagerConnectionProviderImpl.java:72] HHH10001002: Using Hibernate built-in connection pool (not for production use!)
2021-06-06 01:30:10,642 INFO [main] o.h.o.c.pooling [DriverManagerConnectionProviderImpl.java:115] HHH10001005: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://localhost:5432/programingDB]
2021-06-06 01:30:10,658 INFO [main] o.h.o.c.pooling [DriverManagerConnectionProviderImpl.java:124] HHH10001001: Connection properties: {password=****, user=lucy}
2021-06-06 01:30:10,658 INFO [main] o.h.o.c.pooling [DriverManagerConnectionProviderImpl.java:129] HHH10001003: Autocommit mode: false
2021-06-06 01:30:10,658 INFO [main] o.h.e.j.c.i.DriverManagerConnectionProviderImpl [DriverManagerConnectionProviderImpl.java:274] HHH000115: Hibernate connection pool size: 20 (min=1)
2021-06-06 01:30:10,924 INFO [main] o.h.d.Dialect [Dialect.java:175] HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL10Dialect
2021-06-06 01:30:12,300 INFO [main] o.h.o.c.access [DdlTransactionIsolatorNonJtaImpl.java:48] HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@76e90da5] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2021-06-06 01:30:12,362 INFO [main] o.h.o.c.access [DdlTransactionIsolatorNonJtaImpl.java:48] HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@e829999] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2021-06-06 01:30:12,456 INFO [main] o.h.t.s.i.SchemaCreatorImpl [AbstractScriptSourceInput.java:33] HHH000476: Executing import script 'file:/D:/NIX-4%20(copy%20for%20develop)/unit_13_jpa_hibernate/university-data-access/target/classes/import.sql'
2021-06-06 01:30:12,503 INFO [main] o.h.e.t.j.p.i.JtaPlatformInitiator [JtaPlatformInitiator.java:52] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2021-06-06 01:30:12,581 INFO [main] c.a.h.Run [Run.java:25] Creating database and start linking teachers and groups
2021-06-06 01:30:12,771 INFO [main] c.a.h.Run [Run.java:28] Create links between teachers and groups
2021-06-06 01:30:12,771 INFO [main] c.a.h.Run [Run.java:34] Start finding the nearest lesson group for student with id: 2
2021-06-06 01:30:12,818 INFO [main] c.a.h.Run [Run.java:37] The nearest lesson group for student with id: 2 is
NearLesson{id=2,
teacher=Misha Misha,
topic=OOP,
date=2021-06-15,
time=15:00,
group=nix-4,
course=java}
